ID,SAMN03477196,SAMN10366346,SAMN04455177,SAMN04901736,SAMEA91129168,SAMN07702427,SAMN03861576,SAMN07812345,SAMEA4064249,SAMN02645730,SAMN06346037,SAMN02368524,SAMN03959556,SAMN03702093,SAMN07816686,SAMN07180545,SAMN04518085,SAMN06899404,SAMN07734921,SAMN07420420,SAMN07500625,SAMN09848253,SAMN09651392,SAMN03269463,SAMN06602845,SAMN03573394,SAMN02844541,SAMN08001085,SAMN02844446,SAMN02403422,SAMN03431311,SAMN07342214,SAMEA1572008,SAMEA2228078,SAMN07528637,SAMEA4731308,SAMN07812441,SAMN07518806,SAMN08239874,SAMN08326657,SAMN06250983,SAMN02894000,SAMN04600462,SAMN09244213,SAMN03479280,SAMN09463346,SAMN03476448,SAMN07718808,SAMEA25964668,SAMN08798105,SAMN04858548,SAMN08796047,SAMN08798113,SAMN08797637,SAMN08797658,SAMN07419683,SAMN08970397,SAMEA4969793,SAMN07455834,SAMN09914078,SAMN09650494,SAMN04883174,SAMN04576714,SAMN03359749,SAMN08114260,SAMN08967090,SAMN08828207,SAMN05875578,SAMN03798175,SAMN08522210,SAMN02345386,SAMN08773502,SAMN10079363,SAMN06333902,SAMN07551802,SAMN09476521,SAMN04933547,SAMN02844694,SAMN06957049,SAMN07342313,SAMN02767003,SAMN08275883,SAMN04363045,SAMN03098741,SAMN09681767,SAMN07274008,SAMN04600124,SAMN10134229,SAMN09377484,SAMN05201929,SAMN09474890,SAMN06090728,SAMN05894824,SAMEA3572894,SAMEA4064215,SAMN06034003,SAMN10241167,SAMN03479973,SAMN06758858,SAMEA20275918
SAMN02777723,0.0354933,0.0158608,0.016657,0.0161915,0.0167024,0.0161527,0.0162026,0.0163866,0.0209025,0.0158116,0.0159815,0.0190239,0.0194224,0.0183741,0.0145128,0.0127482,0.012791,0.0133547,0.0110794,0.0136892,0.0124607,0.0114374,0.00187369,0.00112421,0.00101734,0.0122882,0.0121402,0.0117021,0.0115178,0.0130205,0.012016,0.0183436,0.0186442,0.0165552,0.0163866,0.0164259,0.0126914,0.01334,0.014267,0.0143333,0.0143742,0.0134574,0.0136298,0.0140895,0.0150285,0.0135311,0.0167592,0.0140744,0.013541,0.0138185,0.0136545,0.0136545,0.0135952,0.013615,0.0136002,0.0136793,0.0136199,0.0137538,0.0137289,0.0137339,0.013615,0.0136298,0.0136249,0.0136199,0.0136298,0.0136298,0.0137836,0.0138085,0.0134378,0.0135361,0.0131071,0.01334,0.0137488,0.0147301,0.0132233,0.0129198,0.0137438,0.0134624,0.0128291,0.013006,0.0130301,0.0130445,0.012265,0.0135508,0.0136694,0.0128959,0.0142874,0.0143793,0.0143231,0.0148082,0.0136793,0.0141401,0.0141705,0.0145076,0.0143844,0.0142823,0.0141452,0.0139938,0.0155565,0.0145489
SAMN09516373,0.0357985,0.0165835,0.0175173,0.0165271,0.0164652,0.0164652,0.0163642,0.0165665,0.0205992,0.0161527,0.0162749,0.0194863,0.0194033,0.0188551,0.0141199,0.015331,0.0140694,0.0148239,0.0133742,0.0154488,0.0143435,0.0145695,0.0150391,0.0147665,0.0146471,0.0139085,0.0143027,0.0140643,0.0144152,0.014777,0.0147353,0.0165609,0.0177241,0.0162861,0.0160863,0.0161471,0.011491,0.0122048,0.0133157,0.0133498,0.0134085,0.0117202,0.0108572,0.0112334,0.0107664,0.0106545,0.0136397,0.0119383,0.0114642,0.0117519,0.0115986,0.0115986,0.0115089,0.0115313,0.0115313,0.0116255,0.0115626,0.0116661,0.0115537,0.0115134,0.0114152,0.0114508,0.0114196,0.0114152,0.0114419,0.011433,0.0115761,0.011612,0.0100623,0.0110575,0.0101501,0.0107577,0.0111409,0.0116616,0.0106888,0.0102046,0.0113929,0.0106159,0.0105176,0.0105091,0.0105176,0.0105261,0.0097275,0.00905834,0.00938205,0.00625827,0.000830728,0.00483505,0.00487947,0.00564513,0.00431351,0.00435048,0.00440609,0.004756,0.00458956,0.00525178,0.00466474,0.00426741,0.00575813,0.00478758
SAMN07340704,0.0359285,0.0163475,0.0175173,0.0166854,0.0172308,0.0166513,0.0167365,0.0168791,0.0214652,0.0163419,0.0165383,0.0192508,0.0199449,0.0189362,0.0149706,0.0133254,0.0133987,0.014029,0.01163,0.014206,0.0129964,0.012228,0.00238081,0.000153116,6.20257e-05,0.0128577,0.0126961,0.0122511,0.0121171,0.0135656,0.0125546,0.0188738,0.019093,0.0171612,0.0170111,0.0170399,0.0132427,0.0139135,0.0149076,0.0150602,0.0150971,0.0142365,0.0141959,0.0146626,0.0155457,0.0140643,0.0172424,0.0149496,0.0140845,0.0143998,0.0142009,0.0142009,0.01413,0.0141401,0.01413,0.0142314,0.0141654,0.0142772,0.0142823,0.0142823,0.0141401,0.0141705,0.0141553,0.0141654,0.0141705,0.0141654,0.0143384,0.0143537,0.0139938,0.0141502,0.0136348,0.0141604,0.014318,0.0152138,0.0137488,0.0134771,0.0143078,0.0140492,0.0134182,0.0135066,0.0135459,0.0135656,0.01281,0.0141047,0.0143998,0.0134722,0.0144152,0.0147822,0.014803,0.0156864,0.0146108,0.0146989,0.014673,0.0149391,0.0148657,0.0149811,0.0148657,0.0145592,0.0161194,0.0149864
SAMN09643698,0.0348925,0.0163363,0.0173356,0.0166797,0.0169651,0.0165552,0.0168676,0.017086,0.0207066,0.0155889,0.0163251,0.0195504,0.0194224,0.0183254,0.0143384,0.0135361,0.01334,0.0141401,0.00173535,0.0133449,0.0124795,0.0128815,0.0134036,0.0129437,0.012872,0.0128148,0.0128195,0.0128243,0.0125687,0.0134918,0.0128768,0.0185149,0.0186998,0.0163307,0.0161748,0.0162026,0.0132621,0.0139285,0.015018,0.0152084,0.0152138,0.0144408,0.0141098,0.0142619,0.0154757,0.0143231,0.0162861,0.0148814,0.0139988,0.0141705,0.0140391,0.0140341,0.0139637,0.0139988,0.0139837,0.0140593,0.0140139,0.01413,0.0139536,0.0139837,0.0139687,0.0139938,0.0139787,0.0139837,0.0139988,0.0139988,0.0140895,0.0141502,0.013482,0.0139888,0.0134085,0.0137687,0.0145489,0.0154596,0.014364,0.0140946,0.0147926,0.0140946,0.0136645,0.0137936,0.0138085,0.0138285,0.013267,0.0143486,0.0147041,0.0134427,0.0147041,0.0146212,0.0145798,0.0155619,0.0145437,0.014554,0.0143333,0.0144973,0.0147093,0.0149864,0.0148187,0.0143691,0.0158992,0.0148919
SAMN06203877,0.0360235,0.0154757,0.0167194,0.015954,0.0159925,0.015828,0.0158608,0.0160918,0.0193396,0.0150919,0.0152084,0.0178073,0.018601,0.0173882,0.0166854,0.0175998,0.0176234,0.0183436,0.0163363,0.0182281,0.0172482,0.0167934,0.0175173,0.0170745,0.0169708,0.0165609,0.0166061,0.0166004,0.0163586,0.0167877,0.0165158,0.0199123,0.0209433,0.0185456,0.0183132,0.018368,0.0158663,0.0164427,0.0176293,0.0178252,0.017855,0.0173298,0.0168391,0.017324,0.0179687,0.0171496,0.0201084,0.0181796,0.0171265,0.0175055,0.0172948,0.0173065,0.0172134,0.0172192,0.0172134,0.0173181,0.0172424,0.0173415,0.0173882,0.0173531,0.017225,0.0172773,0.0172657,0.0172657,0.0172715,0.0172715,0.0174175,0.0174585,0.0170283,0.017324,0.016409,0.0169766,0.0169306,0.0177954,0.0167081,0.0164034,0.0176885,0.0174703,0.0162359,0.0164539,0.0164539,0.0164539,0.0160863,0.0170053,0.0174058,0.0167934,0.017855,0.017867,0.0177835,0.0186195,0.0175998,0.0173065,0.0176589,0.0179627,0.0177122,0.0180408,0.0178909,0.0174644,0.01898,0.0179747
SAMN09501361,0.0365754,0.0165722,0.0172134,0.0165835,0.0170456,0.0169938,0.0168505,0.0170399,0.0213959,0.0168334,0.0169478,0.0195632,0.019576,0.0190804,0.0151395,0.0151183,0.0148239,0.0150602,0.0141959,0.0160697,0.0150285,0.0146522,0.015283,0.0148448,0.0147509,0.0142416,0.0142823,0.0143282,0.014871,0.0149181,0.0146989,0.0168334,0.0185949,0.0164427,0.0162304,0.0162805,0.0119977,0.012372,0.0137389,0.0139135,0.0139436,0.0126347,0.0113041,0.0119794,0.0129293,0.0116976,0.014585,0.0126677,0.0116661,0.0121356,0.0118972,0.0119155,0.0118744,0.0118744,0.0118744,0.0119337,0.0118881,0.0119886,0.0118881,0.0118517,0.0117564,0.0118017,0.0117791,0.0117972,0.0117836,0.0117791,0.0119291,0.0119657,0.0111629,0.0107146,0.0106373,0.011282,0.0110269,0.0125499,0.0114063,0.0112422,0.0115537,0.0113396,0.0109746,0.0106502,0.011097,0.0111101,0.0121679,0.0118927,0.0122882,0.0110007,0.012131,0.0120069,0.0119748,0.0131651,0.0118471,0.0117338,0.0118562,0.0122141,0.0119428,0.0122465,0.0120528,0.0115941,0.0133254,0.012279
SAMN03959606,0.0366481,0.0164708,0.0173824,0.0168676,0.0169421,0.0169364,0.0168676,0.0170399,0.0214028,0.0167137,0.0167422,0.0190867,0.0198018,0.019049,0.014871,0.015018,0.0147197,0.0146885,0.0141756,0.016009,0.0149129,0.0147509,0.0152457,0.0148291,0.0147249,0.0144562,0.014554,0.0142925,0.0148239,0.0149549,0.0145489,0.0166627,0.0183619,0.0163028,0.0161139,0.0161693,0.0118927,0.0125499,0.0137588,0.0139335,0.0139486,0.0122697,0.0113707,0.0119611,0.0128053,0.0118335,0.0143742,0.0127008,0.0116345,0.0120298,0.0118199,0.011838,0.0117519,0.0117519,0.0117564,0.0118517,0.0118063,0.0118699,0.0119109,0.0118744,0.011829,0.0118835,0.0118517,0.011879,0.0118744,0.0118562,0.0120115,0.0120573,0.0111277,0.0106202,0.0106974,0.011229,0.0109876,0.012279,0.0114419,0.0112864,0.0114464,0.0112864,0.0109354,0.0106073,0.0111014,0.0111101,0.0120849,0.0118608,0.0122326,0.0108702,0.0121771,0.011838,0.0117881,0.012872,0.0117564,0.0116075,0.0118653,0.0120941,0.011491,0.0120895,0.0119155,0.0113974,0.0132039,0.012131
SAMN03198343,0.0366481,0.0155134,0.0169364,0.015954,0.0164146,0.0162805,0.0162304,0.0165102,0.0205992,0.0158882,0.0160145,0.019049,0.019093,0.0183375,0.0149969,0.0150127,0.0146212,0.0152404,0.0138585,0.0158827,0.0148291,0.0143435,0.0151607,0.0147093,0.0146522,0.0135804,0.0140492,0.0135115,0.0137637,0.0149338,0.0143333,0.0150813,0.016623,0.0137936,0.0138235,0.0139285,0.0123813,0.0130397,0.014135,0.014318,0.0143486,0.013267,0.0127198,0.0133645,0.0143231,0.0135558,0.016691,0.0138385,0.0129725,0.0132476,0.0130253,0.0130349,0.0129629,0.0129725,0.0129677,0.0130541,0.013006,0.0131361,0.013141,0.0130879,0.0130253,0.0130445,0.0130301,0.0130301,0.0130445,0.0130349,0.0131893,0.0132621,0.0126252,0.0129581,0.0121632,0.0125405,0.0129964,0.0137488,0.0128529,0.012772,0.01334,0.0132378,0.0124795,0.0126299,0.0126252,0.0126347,0.0134329,0.0133742,0.0137041,0.0122882,0.0139335,0.0138585,0.0137936,0.0147457,0.0136744,0.0135952,0.0137488,0.014019,0.0137836,0.0138785,0.0139586,0.0134771,0.0149076,0.0138335
SAMN09469080,0.0354234,0.0161527,0.0177063,0.0165552,0.0166344,0.0163754,0.0163363,0.0165609,0.0207268,0.0157735,0.0160366,0.0194927,0.0194352,0.0183314,0.0137289,0.0135262,0.0128529,0.0135213,0.0107923,0.00284125,0.00124979,0.0120023,0.0132476,0.0127008,0.0126158,0.0127577,0.0126536,0.0125828,0.0120987,0.0131748,0.0130927,0.018638,0.0190615,0.0165778,0.0165552,0.0166344,0.0127672,0.0134085,0.0145902,0.0147509,0.0147822,0.0142619,0.0136496,0.0142009,0.0145489,0.0141756,0.0174351,0.0146834,0.0137389,0.0139586,0.0138085,0.0138036,0.013724,0.0137438,0.0137488,0.0138435,0.0137886,0.0138685,0.0138885,0.0138735,0.0137588,0.0137836,0.0137836,0.0137687,0.0137936,0.0137936,0.0139185,0.0139637,0.0137289,0.0137637,0.0135164,0.0138485,0.014024,0.0151766,0.0139586,0.0135016,0.0146419,0.0139586,0.0136496,0.0138036,0.0136942,0.0137091,0.0124373,0.0141098,0.0144922,0.0134722,0.0144049,0.0147822,0.0146834,0.0156756,0.0145953,0.0144254,0.0147145,0.0149338,0.0147405,0.0148135,0.0147978,0.0144152,0.0156702,0.0145231
SAMN09431354,0.035076,0.0150496,0.016691,0.0157626,0.0157735,0.0160145,0.0160476,0.0161804,0.0202996,0.0152457,0.0152776,0.0186875,0.0187556,0.0174351,0.0139888,0.012982,0.0129485,0.0139085,0.0115761,0.013724,0.0126866,0.0127482,0.0131555,0.0126017,0.0124982,0.0112643,0.00174596,0.00992111,0.0118608,0.0117428,0.0115358,0.0182099,0.0184842,0.016314,0.0161305,0.016125,0.012414,0.0130734,0.014206,0.0141857,0.0142212,0.0139637,0.0136545,0.0144203,0.0150074,0.0143589,0.0168048,0.014585,0.0137836,0.0140643,0.0138985,0.0138985,0.0138185,0.0138385,0.0138335,0.0139285,0.0138535,0.0139837,0.0137737,0.0137538,0.0138585,0.0138935,0.0138685,0.0138535,0.0138835,0.0138785,0.0140341,0.0140694,0.0134182,0.0133938,0.0131168,0.0136942,0.0136545,0.0145282,0.0136348,0.0132767,0.0143282,0.01361,0.0127862,0.0128529,0.0128434,0.0128434,0.0126866,0.0140492,0.0143998,0.0129054,0.0141908,0.0139185,0.0138285,0.0150443,0.0139335,0.014029,0.0141857,0.0142314,0.0141654,0.014446,0.0142518,0.0138835,0.0154006,0.0143435
SAMN01938998,0.036071,0.0101836,0.0112643,0.0102971,0.0101333,0.000676011,0.00182035,0.00205093,0.0142976,0.00969064,0.00949519,0.0122141,0.0123627,0.0116435,0.0168048,0.0169938,0.0170053,0.0178014,0.0155889,0.0175644,0.016381,0.0169077,0.0169823,0.0165722,0.0164764,0.0161748,0.0158171,0.0158335,0.016009,0.0162471,0.0163531,0.0183741,0.0195119,0.0173415,0.0171322,0.0171902,0.0151607,0.0158444,0.0170399,0.0172134,0.0172482,0.0165665,0.0158171,0.0163307,0.0165327,0.0154972,0.0189237,0.0167194,0.0158827,0.0161582,0.015965,0.015976,0.0159101,0.0159321,0.0159266,0.0159815,0.0159321,0.0160807,0.016009,0.0159705,0.0158992,0.0159266,0.0159156,0.0159156,0.0159266,0.0159046,0.0160421,0.0160697,0.015828,0.0164427,0.0158171,0.0162638,0.0159156,0.0171438,0.015976,0.0155781,0.016623,0.0164483,0.0161194,0.0163028,0.0163251,0.0163251,0.0155727,0.0161139,0.0165271,0.0155296,0.0164652,0.0167934,0.0167308,0.0177419,0.0166117,0.0165835,0.0167308,0.0168848,0.0168105,0.0170111,0.0168734,0.0164483,0.018095,0.0169823
SAMN08182982,0.0357985,0.0156376,0.0169364,0.0161582,0.0158499,0.0161139,0.0160366,0.0163028,0.0201281,0.015315,0.015508,0.0184536,0.018638,0.0180649,0.0137637,0.0140643,0.0133645,0.0140794,0.0127767,0.0148657,0.013724,0.0139787,0.0142009,0.0136843,0.0135656,0.0134378,0.0133108,0.0128291,0.013428,0.0138835,0.0138285,0.0160476,0.0173707,0.0153898,0.0151713,0.0152404,0.0104835,0.0112378,0.0124187,0.0126299,0.0126441,0.0107103,0.0104368,0.0108355,0.0109789,0.0108919,0.013724,0.0114642,0.0106073,0.0109702,0.0107491,0.0107491,0.0106759,0.0107017,0.0106888,0.0107836,0.0107146,0.0108225,0.0108442,0.0108139,0.0106716,0.010719,0.0106931,0.010706,0.0107146,0.0107103,0.0108745,0.0109136,0.00941834,0.0096661,0.00920156,0.00974391,0.0095114,0.010125,0.00962528,0.00924152,0.00996669,0.00146731,0.00888862,0.00907023,0.00909007,0.00909802,0.0111365,0.0106287,0.0110269,0.00884936,0.0102508,0.0104071,0.0104113,0.0114955,0.0100832,0.0100124,0.0102046,0.0104495,0.0102424,0.0105389,0.0103056,0.00994182,0.0116886,0.0105261
SAMN08885922,0.035669,0.0162248,0.0175055,0.0164933,0.0163419,0.0162972,0.0164203,0.016623,0.020326,0.015616,0.015943,0.0192318,0.0191307,0.0184352,0.0137687,0.0150022,0.0138085,0.0144973,0.0129485,0.0158007,0.014616,0.01441,0.0148396,0.0144819,0.0143589,0.0137389,0.0139687,0.0137041,0.0140139,0.0145385,0.0139235,0.016482,0.0177657,0.016197,0.0159815,0.0160586,0.0113352,0.0120252,0.0132476,0.0133987,0.0134329,0.0113218,0.0110357,0.011229,0.0112864,0.0108399,0.012442,0.0114865,0.0107448,0.01104,0.0108399,0.0108485,0.0107664,0.0107923,0.0107836,0.0108572,0.0108052,0.0109267,0.0109528,0.0109441,0.0108312,0.0108572,0.0108355,0.0108442,0.0108572,0.0108615,0.0109833,0.01104,0.00964976,0.0107103,0.00987976,0.0100498,0.0111057,0.0115134,0.0105304,0.0102298,0.0107534,0.0103859,0.010192,0.0103309,0.0103562,0.0103647,0.00950329,0.00890828,0.00928959,0.00583497,0.00434123,0.00226831,0.00233407,0.00327957,0.00171417,0.000916203,0.000628892,0.00123436,0.00104272,0.0017433,0.00118816,0.000783157,0.0028554,0.00142046
SAMN05875695,0.0359167,0.0160421,0.0170168,0.0164371,0.0165327,0.0163028,0.016314,0.0165496,0.020673,0.0161194,0.0162026,0.0196146,0.01975,0.0187122,0.0142263,0.0145437,0.0141401,0.0148971,0.0130879,0.0154059,0.0141047,0.0147301,0.0148239,0.0143896,0.0142874,0.0138585,0.0141654,0.0136744,0.0138435,0.014554,0.0143078,0.0167991,0.0175349,0.0156214,0.0154006,0.0154865,0.0115986,0.0122929,0.0134673,0.0136348,0.0136744,0.0117067,0.0111365,0.0117655,0.0120849,0.0112245,0.00532651,0.00198626,0.000828221,0.000898569,0.000845779,0.00085331,0.000850799,0.000873409,0.000870896,0.000865869,0.000818196,0.000933857,0.000468728,0.000495721,0.000353903,0.000380704,0.000363644,0.000378266,0.000290735,0.000290735,0.000315001,0.000114699,0.0110926,0.0114687,0.0107923,0.0115671,0.0113263,0.0124093,0.0107146,0.010424,0.0117836,0.0114776,0.0109789,0.0113618,0.0113885,0.0114063,0.0121494,0.0114553,0.0118108,0.0108485,0.0118426,0.0119931,0.0119474,0.0130686,0.0117972,0.0112864,0.0114285,0.0117293,0.0115044,0.0117474,0.0115851,0.0111761,0.0130349,0.0117836
SAMN07342766,0.0359404,0.0165891,0.0178014,0.0168162,0.0165102,0.0166683,0.0163363,0.0168848,0.0205858,0.0161305,0.0162916,0.0193015,0.018638,0.0185702,0.013482,0.0151077,0.0138885,0.0144203,0.0134673,0.0158937,0.0149286,0.0145282,0.0150496,0.0147301,0.0146471,0.0139436,0.0141249,0.014029,0.0143589,0.0145695,0.0144152,0.0166854,0.0180649,0.0160918,0.0160476,0.0161194,0.0116255,0.0122836,0.0134231,0.0136249,0.0136645,0.0116255,0.0111805,0.0115402,0.0113573,0.0113573,0.0127672,0.0118199,0.0108355,0.0111101,0.010918,0.0109267,0.0108485,0.0108702,0.0108745,0.0109484,0.0108876,0.0110138,0.0112201,0.0112157,0.0111233,0.0111453,0.0111233,0.0111409,0.0111409,0.0111497,0.0112776,0.0113086,0.010079,0.0108615,0.0101752,0.0104495,0.0111145,0.0115089,0.0105006,0.010556,0.0106373,0.0105219,0.0103436,0.0104623,0.010492,0.0105048,0.010171,0.0096416,0.00999991,0.00617624,0.00511287,0.00246084,0.00249684,0.00362241,0.00229842,0.00137114,0.00152737,0.00162446,0.00136855,0.000495721,0.00121124,0.000860844,0.00268639,0.00126265
SAMN08291474,0.0356103,0.0161139,0.017086,0.016136,0.0164427,0.0165158,0.0164483,0.01664,0.0204256,0.0156702,0.0158171,0.0189549,0.0190804,0.0181071,0.0143078,0.01361,0.013714,0.0144614,0.0127625,0.0152031,0.014135,0.0136694,0.0140643,0.0136348,0.0135213,0.0132524,0.0131845,0.0130445,0.0135903,0.0136397,0.0136694,0.0165722,0.0174761,0.0156702,0.0154596,0.0154811,0.0105517,0.0112731,0.0124093,0.0124467,0.0124795,0.0113662,0.0105176,0.0112378,0.0115626,0.0113086,0.0140441,0.0117428,0.0110051,0.0114776,0.0112643,0.0112687,0.0111937,0.0112069,0.0112069,0.0113041,0.0112245,0.0113618,0.0113485,0.0112997,0.0111981,0.011229,0.0112069,0.0111541,0.0112201,0.0112157,0.0113751,0.0114241,0.00997914,0.00995425,0.00935386,0.0098715,0.0101166,0.0107017,0.00976443,0.00962936,0.0103986,0.00947898,0.00060662,0.00059179,8.59464e-05,4.05279e-05,0.0110051,0.0109833,0.011282,0.0095886,0.0107621,0.0105389,0.0104495,0.0117609,0.0103732,0.0104028,0.0106716,0.0109136,0.0106588,0.0109528,0.0107707,0.0103647,0.0120206,0.0109223
SAMN09430449,0.0358339,0.0156322,0.0162582,0.0154327,0.0158116,0.0157462,0.0157462,0.0159595,0.0200232,0.0152883,0.0155835,0.0182524,0.0186319,0.0177776,0.0137091,0.0137836,0.0133889,0.0141098,0.012442,0.0149654,0.0138185,0.013112,0.0137986,0.0133547,0.0132719,0.0126205,0.0133303,0.012386,0.0128338,0.01361,0.0134869,0.015954,0.0174116,0.0151342,0.0149391,0.0149917,0.0100832,0.0108312,0.0120298,0.0122002,0.0122141,0.0110663,0.00541137,0.00473078,0.0116165,0.0108572,0.0137389,0.011639,0.0105603,0.0110838,0.0108615,0.0108702,0.0108485,0.0108485,0.0108529,0.0108962,0.0108269,0.0109484,0.0109746,0.0109136,0.010788,0.0108529,0.0108312,0.0108485,0.0108399,0.0108355,0.0110138,0.0110619,0.00978498,0.00918559,0.00898316,0.00960082,0.010719,0.0114374,0.0102214,0.010079,0.0107405,0.0099584,0.0095114,0.00971111,0.0097316,0.00974801,0.0109528,0.0108096,0.0112555,0.00924552,0.0110269,0.010719,0.0106888,0.0118562,0.0104793,0.0104538,0.010633,0.0109093,0.0106545,0.0109615,0.0107362,0.0103605,0.0120619,0.010992
SAMN05187255,0.0356807,0.0153631,0.0165891,0.015616,0.01602,0.0160366,0.016136,0.0164652,0.0204456,0.0151501,0.015465,0.018737,0.0189362,0.0178014,0.0139737,0.0141705,0.0135804,0.0142772,0.012414,0.015076,0.0140441,0.0132184,0.0141705,0.0138285,0.0137438,0.0128195,0.0134918,0.0129198,0.0130879,0.013482,0.0136249,0.0162081,0.0171496,0.0152616,0.0150443,0.0150919,0.00988802,0.0105731,0.0116976,0.0118608,0.0118699,0.0109964,0.0100832,0.0103393,0.0112731,0.0107793,0.0139637,0.0117338,0.0108832,0.0112025,0.0110444,0.0110313,0.010931,0.0109484,0.0109571,0.0110707,0.0110138,0.0110882,0.0111101,0.0110794,0.0109571,0.0109964,0.0109528,0.0109833,0.0110051,0.0110007,0.0111101,0.0111937,0.00940624,0.00934582,0.000730741,0.00119585,0.0103605,0.0111937,0.0102508,0.00991697,0.0107319,0.00979732,0.00922153,0.00939414,0.00941431,0.00940624,0.0110051,0.0108225,0.0112069,0.00902665,0.0106502,0.0104071,0.0103605,0.0112643,0.0102298,0.0100915,0.0101208,0.0104368,0.0102887,0.0105091,0.0104708,0.0100832,0.0117157,0.0106545
SAMN06046089,0.0356925,0.0166627,0.0177657,0.0168448,0.0172948,0.0172599,0.0170918,0.0176057,0.0218006,0.0166513,0.0168276,0.020161,0.0198343,0.019156,0.0147145,0.0134918,0.00173271,0.00115743,0.0122465,0.0138335,0.0133645,0.0123533,0.0137737,0.0135115,0.0134085,0.013199,0.0134673,0.0128434,0.0130108,0.0140794,0.0138485,0.0192191,0.0193714,0.0171786,0.0170111,0.0170629,0.01317,0.0134574,0.0140946,0.0141654,0.014206,0.0133059,0.0144768,0.0151024,0.0151925,0.014267,0.0164876,0.0145385,0.01413,0.0141705,0.0139888,0.0139888,0.0139085,0.0139085,0.0138935,0.0140039,0.0139536,0.0140542,0.0142619,0.0142518,0.0141249,0.0141654,0.0141452,0.0141401,0.0141553,0.0141553,0.0143027,0.0143384,0.0137588,0.0138785,0.0135854,0.0134378,0.0143282,0.0151925,0.0139888,0.0136843,0.0144306,0.0138485,0.0137836,0.0139536,0.0138735,0.0139135,0.0128148,0.0136545,0.0134525,0.0131555,0.0144665,0.013724,0.0137986,0.0141806,0.0136496,0.0140744,0.0141654,0.0142009,0.0140039,0.0136397,0.0136249,0.0138835,0.0153845,0.0142518
SAMN03478125,0.035505,0.0154381,0.0164427,0.015965,0.0158882,0.0156106,0.0155242,0.0157299,0.0199971,0.0152616,0.0152936,0.0183497,0.0185887,0.0177657,0.0133254,0.0137289,0.0132136,0.0138685,0.012279,0.0147145,0.0137339,0.0134231,0.0140139,0.0135755,0.0134624,0.0132816,0.0131893,0.013112,0.0131458,0.0136298,0.0132913,0.015954,0.017225,0.0151289,0.0149338,0.0149654,0.0104368,0.0111761,0.0123161,0.0124935,0.0125264,0.010706,0.0105176,0.0108009,0.0108659,0.0103859,0.0133498,0.0114152,0.0105731,0.0109267,0.0107017,0.0106974,0.0106116,0.010633,0.010633,0.0107233,0.0106459,0.0107664,0.010633,0.0105774,0.0106459,0.0106716,0.0106588,0.0106588,0.0106759,0.0106674,0.0108139,0.0108876,0.00880626,0.0100832,0.0092936,0.00986324,0.0102004,0.0107233,0.00963344,0.00918958,0.0105304,0.00963344,0.00951951,0.00970292,0.0097234,0.0097316,0.0100832,0.00936996,0.00976443,0.00525178,0.00667741,0.00677576,0.00677224,0.00805763,0.00654825,0.00653086,0.00673003,0.00700249,0.00674409,0.00707033,0.00683219,0.00643379,0.0081861,0.00709897
SAMN07269312,0.0372986,0.0113662,0.0124888,0.0119155,0.0125969,0.0119383,0.0120757,0.0122141,0.0112113,0.0109571,0.0113974,0.0141249,0.0143537,0.0132767,0.0178193,0.0191244,0.0189049,0.019576,0.0174292,0.0197436,0.0187122,0.0187929,0.0188177,0.0185395,0.0184352,0.0174879,0.0179687,0.0175114,0.0179508,0.017861,0.0182828,0.01975,0.0213199,0.0192635,0.0190678,0.0191307,0.0171728,0.0178789,0.0189549,0.0190993,0.0191244,0.0182949,0.0176885,0.0183497,0.0187494,0.0177895,0.0199383,0.0185518,0.0176411,0.0178909,0.0176707,0.0176767,0.0175821,0.0176116,0.0176116,0.0176767,0.0176293,0.0177479,0.0178849,0.0178252,0.017736,0.0177657,0.0177538,0.0177716,0.0177657,0.0177597,0.0179148,0.0179508,0.0174116,0.0183986,0.0176471,0.0182828,0.0180108,0.0188302,0.0178133,0.0175644,0.0182342,0.0181433,0.017873,0.0180348,0.0180348,0.0181011,0.0170226,0.0178312,0.0182342,0.0172134,0.0186442,0.0185333,0.0185272,0.0193714,0.0184352,0.0182645,0.0183436,0.0184291,0.0183254,0.0185272,0.0185333,0.0181615,0.0196082,0.0185702
SAMN08297727,0.0363582,0.0171265,0.0177716,0.0173356,0.0169651,0.0166627,0.0169306,0.0171149,0.0211548,0.0167137,0.0166287,0.0197824,0.0188551,0.0189549,0.0139085,0.0157082,0.0143282,0.0145385,0.0138885,0.0165496,0.0154919,0.0144254,0.0155296,0.015113,0.0149969,0.0146471,0.0145902,0.0146678,0.0149917,0.0151448,0.014803,0.0167706,0.0185026,0.0168105,0.0168505,0.0169134,0.0122326,0.0128815,0.0136002,0.0136298,0.0136645,0.0116255,0.0118153,0.0119657,0.0118063,0.0117881,0.0130589,0.0117881,0.011344,0.0116345,0.0114107,0.0114196,0.0113263,0.0113485,0.0113529,0.011433,0.0113796,0.0114865,0.0117609,0.0117609,0.01163,0.0116661,0.0116255,0.0116616,0.011657,0.011657,0.0118108,0.0118562,0.0105133,0.0114731,0.0107362,0.0103732,0.0118426,0.0117791,0.0110794,0.0110619,0.0110269,0.0107836,0.0109223,0.0110532,0.0110751,0.0110926,0.0107103,0.0101752,0.0100582,0.0067828,0.00559549,0.00297757,0.00303755,0.00371737,0.00242216,0.00194865,0.00215112,0.00213212,0.00201048,0.00123179,0.00129358,0.00143346,0.003361,0.00194865
