sample,species_sylph,species_miniphy,filename_in_tar_xz,tar_xz,tar_xz_url,tar_xz_md5,tar_xz_size_MB
SAMN16279067,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16279067.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279069,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16279069.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16279068,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16279068.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN20668684,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN20668684.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278919,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278919.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278916,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278916.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278920,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278920.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278918,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278918.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278917,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278917.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278958,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278958.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278961,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278961.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278960,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278960.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278959,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278959.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN16278957,Bacillus_A luti,bacillusa_luti,atb.assembly.r0.2.batch.97/SAMN16278957.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN13540999,Bacillus_A cereus_AU,bacillusa_cereusau,atb.assembly.r0.2.batch.97/SAMN13540999.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN09856751,Bacillus_A clarus,bacillusa_clarus,atb.assembly.r0.2.batch.97/SAMN09856751.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA9995628,Bacillus_A rhizoplanae,bacillusa_rhizoplanae,atb.assembly.r0.2.batch.97/SAMEA9995628.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN02193977,Bacillus_A sp000383235,bacillusa_sp000383235,atb.assembly.r0.2.batch.97/SAMN02193977.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN28071794,Bacillus_A cytotoxicus_A,bacillusa_cytotoxicusa,atb.assembly.r0.2.batch.97/SAMN28071794.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04488574,Bacillus_A sp900116295,bacillusa_sp900116295,atb.assembly.r0.2.batch.97/SAMN04488574.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04488145,Bacillus_A sp900116295,bacillusa_sp900116295,atb.assembly.r0.2.batch.97/SAMN04488145.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04488168,Bacillus_A sp900112415,bacillusa_sp900112415,atb.assembly.r0.2.batch.97/SAMN04488168.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN02745492,Bacillus_A sp900112415,bacillusa_sp900112415,atb.assembly.r0.2.batch.97/SAMN02745492.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04515759,Bacillus_A gaemokensis,bacillusa_gaemokensis,atb.assembly.r0.2.batch.97/SAMN04515759.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN04488156,Bacillus_A cereus_AW,bacillusa_cereusaw,atb.assembly.r0.2.batch.97/SAMN04488156.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN02440768,Bacillus_A cereus_AW,bacillusa_cereusaw,atb.assembly.r0.2.batch.97/SAMN02440768.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00993461,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN00993461.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05953538,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN05953538.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238887,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN06238887.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05953542,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN05953542.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN02193992,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN02193992.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12308739,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN12308739.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29936620,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN29936620.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375435,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN23375435.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05953540,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN05953540.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05660112,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN05660112.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31677951,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN31677951.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN02739358,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN02739358.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN02193991,Bacillus_A pseudomycoides,bacillusa_pseudomycoides,atb.assembly.r0.2.batch.97/SAMN02193991.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764626,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764626.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764624,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764624.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375371,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN23375371.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764622,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764622.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764623,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764623.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764621,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764621.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN27533440,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN27533440.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764628,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764628.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764625,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764625.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375382,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN23375382.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336040,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN18336040.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336044,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN18336044.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31155856,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN31155856.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN31155855,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN31155855.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375374,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN23375374.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336042,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN18336042.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335989,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN18335989.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764627,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764627.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375422,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN23375422.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375369,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN23375369.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375423,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN23375423.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN23375375,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN23375375.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN26764620,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN26764620.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336039,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN18336039.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN15525986,Bacillus_A cytotoxicus,bacillusa_cytotoxicus,atb.assembly.r0.2.batch.97/SAMN15525986.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00151319,Bacillus_A cereus_AT,bacillusa_cereusat,atb.assembly.r0.2.batch.97/SAMD00151319.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336003,Bacillus_A proteolyticus,bacillusa_proteolyticus,atb.assembly.r0.2.batch.97/SAMN18336003.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18336001,Bacillus_A proteolyticus,bacillusa_proteolyticus,atb.assembly.r0.2.batch.97/SAMN18336001.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN12308794,Bacillus_A nitratireducens,bacillusa_nitratireducens,atb.assembly.r0.2.batch.97/SAMN12308794.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00993459,Bacillus_A nitratireducens,bacillusa_nitratireducens,atb.assembly.r0.2.batch.97/SAMN00993459.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00768089,Bacillus_A nitratireducens,bacillusa_nitratireducens,atb.assembly.r0.2.batch.97/SAMN00768089.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00993731,Bacillus_A nitratireducens,bacillusa_nitratireducens,atb.assembly.r0.2.batch.97/SAMN00993731.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN08467230,Bacillus_A nitratireducens,bacillusa_nitratireducens,atb.assembly.r0.2.batch.97/SAMN08467230.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00160565,Bacillus_A nitratireducens,bacillusa_nitratireducens,atb.assembly.r0.2.batch.97/SAMD00160565.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00053583,Bacillus_A nitratireducens,bacillusa_nitratireducens,atb.assembly.r0.2.batch.97/SAMD00053583.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335993,Bacillus_A hominis,bacillusa_hominis,atb.assembly.r0.2.batch.97/SAMN18335993.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMD00286807,Bacillus_A hominis,bacillusa_hominis,atb.assembly.r0.2.batch.97/SAMD00286807.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335992,Bacillus_A hominis,bacillusa_hominis,atb.assembly.r0.2.batch.97/SAMN18335992.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335984,Bacillus_A hominis,bacillusa_hominis,atb.assembly.r0.2.batch.97/SAMN18335984.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN07581417,Bacillus_A sp002975175,bacillusa_sp002975175,atb.assembly.r0.2.batch.97/SAMN07581417.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN29790561,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN29790561.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634233,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634233.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634232,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634232.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634231,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634231.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335924,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN18335924.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238877,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN06238877.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN17321487,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN17321487.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05953537,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN05953537.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06242082,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN06242082.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238875,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN06238875.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN00993672,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN00993672.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634248,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634248.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634247,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634247.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN18335919,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN18335919.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN05660111,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN05660111.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06242076,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN06242076.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMN06238879,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMN06238879.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634240,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634240.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634205,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634205.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
SAMEA5634200,Bacillus_A cereus_U,bacillusa_cereusu,atb.assembly.r0.2.batch.97/SAMEA5634200.fa,atb.assembly.r0.2.batch.97.tar.xz,https://osf.io/download/667155cb65e1de5e8a893bf6/,c391c1733ecd20b2f6dd4e3290be88b6,114.5
